student_id,jurusan,semester_ke,mata_kuliah,sks,nilai,bobot_nilai,kemampuan_laten
S63,Sistem Informasi,1,Kewarganegaraan,2,A,4.0,0.556
S63,Sistem Informasi,1,Statistika,3,A,4.0,0.556
S63,Sistem Informasi,1,Pemrograman Berorientasi Objek,3,A-,3.7,0.556
S63,Sistem Informasi,2,Pemrograman Berorientasi Objek,3,B+,3.3,0.556
S63,Sistem Informasi,2,Fisika,3,A,4.0,0.556
S63,Sistem Informasi,2,Basis Data,3,B+,3.3,0.556
S63,Sistem Informasi,2,Kewirausahaan,2,A,4.0,0.556
S63,Sistem Informasi,2,Aljabar Linear,3,B-,2.7,0.556
S63,Sistem Informasi,2,Rekayasa Perangkat Lunak,3,B+,3.3,0.556
S63,Sistem Informasi,2,Bahasa Inggris,2,A,4.0,0.556
S63,Sistem Informasi,3,Bahasa Inggris,2,A-,3.7,0.556
S63,Sistem Informasi,3,Kalkulus III,3,B+,3.3,0.556
S63,Sistem Informasi,3,Fisika Dasar I,3,A,4.0,0.556
S63,Sistem Informasi,3,Seminar,1,A,4.0,0.556
S63,Sistem Informasi,3,Pancasila,2,A,4.0,0.556
S63,Sistem Informasi,3,Sistem Operasi,3,A,4.0,0.556
S63,Sistem Informasi,4,Bahasa Indonesia,2,A-,3.7,0.556
S63,Sistem Informasi,4,Matematika Diskrit,3,B+,3.3,0.556
S63,Sistem Informasi,4,Pancasila,2,B+,3.3,0.556
S63,Sistem Informasi,4,Pemrograman Web,3,B+,3.3,0.556
S63,Sistem Informasi,4,Kewarganegaraan,2,A-,3.7,0.556
S63,Sistem Informasi,4,Algoritma dan Pemrograman,4,B-,2.7,0.556
S63,Sistem Informasi,5,Kimia Organik,3,A-,3.7,0.556
S63,Sistem Informasi,5,Kecerdasan Buatan,3,B,3.0,0.556
S63,Sistem Informasi,5,Bahasa Inggris,2,A-,3.7,0.556
S63,Sistem Informasi,5,Skripsi,6,A,4.0,0.556
S63,Sistem Informasi,5,Statistika Inferensial,3,B+,3.3,0.556
S63,Sistem Informasi,5,Pembelajaran Mesin,3,B+,3.3,0.556
S63,Sistem Informasi,5,Kimia Dasar,3,B-,2.7,0.556
S63,Sistem Informasi,6,Kimia Dasar,3,B,3.0,0.556
S63,Sistem Informasi,6,Jaringan Komputer,3,B+,3.3,0.556
S63,Sistem Informasi,6,Agama,2,A,4.0,0.556
S63,Sistem Informasi,6,Kalkulus II,3,C+,2.3,0.556
S63,Sistem Informasi,6,Kewirausahaan,2,A,4.0,0.556
S63,Sistem Informasi,6,Bahasa Indonesia,2,A,4.0,0.556
S63,Sistem Informasi,6,Grafika Komputer,3,A-,3.7,0.556
S64,Sistem Informasi,1,Pemrograman Berorientasi Objek,3,B-,2.7,0.908
S64,Sistem Informasi,1,Kalkulus III,3,C+,2.3,0.908
S64,Sistem Informasi,1,Bahasa Indonesia,2,A,4.0,0.908
S64,Sistem Informasi,1,Bahasa Inggris,2,A-,3.7,0.908
S64,Sistem Informasi,1,Kimia Dasar,3,A,4.0,0.908
S64,Sistem Informasi,1,Kerja Praktik,3,B+,3.3,0.908
S64,Sistem Informasi,1,Struktur Data,3,A-,3.7,0.908
S64,Sistem Informasi,2,Struktur Data,3,C+,2.3,0.908
S64,Sistem Informasi,2,Algoritma dan Pemrograman,4,A,4.0,0.908
S64,Sistem Informasi,2,Aljabar Linear,3,B-,2.7,0.908
S64,Sistem Informasi,2,Jaringan Komputer,3,A-,3.7,0.908
S64,Sistem Informasi,2,Pemrograman Mobile,3,A,4.0,0.908
S64,Sistem Informasi,2,Skripsi,6,A,4.0,0.908
S64,Sistem Informasi,2,Fisika Dasar II,3,A,4.0,0.908
S64,Sistem Informasi,3,Fisika Dasar II,3,B,3.0,0.908
S64,Sistem Informasi,3,Bahasa Inggris,2,A,4.0,0.908
S64,Sistem Informasi,3,Kalkulus I,3,A,4.0,0.908
S64,Sistem Informasi,3,Pengantar Matematika,2,A-,3.7,0.908
S64,Sistem Informasi,3,Statistika Inferensial,3,A,4.0,0.908
S64,Sistem Informasi,3,Pancasila,2,A,4.0,0.908
S64,Sistem Informasi,4,Metodologi Penelitian,2,A-,3.7,0.908
S64,Sistem Informasi,4,Kimia Organik,3,A,4.0,0.908
S64,Sistem Informasi,4,Kewarganegaraan,2,A,4.0,0.908
S64,Sistem Informasi,4,Sistem Operasi,3,A,4.0,0.908
S64,Sistem Informasi,4,Etika Profesi,2,B+,3.3,0.908
S64,Sistem Informasi,4,Basis Data,3,A-,3.7,0.908
S64,Sistem Informasi,4,Fisika Dasar I,3,A-,3.7,0.908
S64,Sistem Informasi,5,Fisika Dasar I,3,B-,2.7,0.908
S64,Sistem Informasi,5,Seminar,1,B+,3.3,0.908
S64,Sistem Informasi,5,Pemrograman Web,3,A,4.0,0.908
S64,Sistem Informasi,5,Grafika Komputer,3,A,4.0,0.908
S64,Sistem Informasi,5,Agama,2,A-,3.7,0.908
S64,Sistem Informasi,6,Matematika Diskrit,3,A-,3.7,0.908
S64,Sistem Informasi,6,Kewirausahaan,2,A,4.0,0.908
S64,Sistem Informasi,6,Statistika,3,A,4.0,0.908
S64,Sistem Informasi,6,Fisika,3,B+,3.3,0.908
S64,Sistem Informasi,6,Kalkulus II,3,A-,3.7,0.908
S65,Ilmu Komunikasi,1,Seminar,1,A,4.0,0.67
S65,Ilmu Komunikasi,1,Perilaku Organisasi,3,A-,3.7,0.67
S65,Ilmu Komunikasi,1,Pemasaran,3,A,4.0,0.67
S65,Ilmu Komunikasi,1,Kewirausahaan,2,A,4.0,0.67
S65,Ilmu Komunikasi,1,Etika Profesi,2,B+,3.3,0.67
S65,Ilmu Komunikasi,2,Kewarganegaraan,2,A,4.0,0.67
S65,Ilmu Komunikasi,2,Kerja Praktik,3,A,4.0,0.67
S65,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.67
S65,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.67
S65,Ilmu Komunikasi,2,Metodologi Penelitian,2,A-,3.7,0.67
S65,Ilmu Komunikasi,3,Agama,2,A-,3.7,0.67
S65,Ilmu Komunikasi,3,Bahasa Inggris,2,A,4.0,0.67
S65,Ilmu Komunikasi,3,Skripsi,6,B+,3.3,0.67
S65,Ilmu Komunikasi,3,Komunikasi Organisasi,3,A,4.0,0.67
S65,Ilmu Komunikasi,3,Komunikasi Massa,3,A,4.0,0.67
S65,Ilmu Komunikasi,3,Bahasa Inggris,2,A,4.0,0.67
S65,Ilmu Komunikasi,3,Kewirausahaan,2,A,4.0,0.67
S66,Ilmu Komunikasi,1,Manajemen,3,B+,3.3,0.427
S66,Ilmu Komunikasi,1,Bahasa Indonesia,2,A-,3.7,0.427
S66,Ilmu Komunikasi,1,Agama,2,A,4.0,0.427
S66,Ilmu Komunikasi,1,Agama,2,A-,3.7,0.427
S66,Ilmu Komunikasi,1,Perilaku Organisasi,3,A,4.0,0.427
S66,Ilmu Komunikasi,2,Pancasila,2,A,4.0,0.427
S66,Ilmu Komunikasi,2,Kewarganegaraan,2,A,4.0,0.427
S66,Ilmu Komunikasi,2,Bahasa Inggris,2,A,4.0,0.427
S66,Ilmu Komunikasi,2,Komunikasi Massa,3,B,3.0,0.427
S66,Ilmu Komunikasi,2,Kewirausahaan,2,A,4.0,0.427
S66,Ilmu Komunikasi,2,Kewirausahaan,2,A-,3.7,0.427
S66,Ilmu Komunikasi,3,Seminar,1,B+,3.3,0.427
S66,Ilmu Komunikasi,3,Metodologi Penelitian,2,A,4.0,0.427
S66,Ilmu Komunikasi,3,Komunikasi Organisasi,3,B+,3.3,0.427
S66,Ilmu Komunikasi,3,Pemasaran,3,B+,3.3,0.427
S66,Ilmu Komunikasi,3,Kewarganegaraan,2,A,4.0,0.427
S66,Ilmu Komunikasi,4,Bahasa Inggris,2,A,4.0,0.427
S66,Ilmu Komunikasi,4,Skripsi,6,B-,2.7,0.427
S66,Ilmu Komunikasi,4,Pancasila,2,A,4.0,0.427
S66,Ilmu Komunikasi,4,Etika Profesi,2,B,3.0,0.427
S67,Hukum,1,Pengantar Ilmu Hukum,3,A,4.0,0.468
S67,Hukum,1,Bahasa Inggris,2,A,4.0,0.468
S67,Hukum,1,Metodologi Penelitian,2,A,4.0,0.468
S67,Hukum,1,Kewirausahaan,2,A-,3.7,0.468
S67,Hukum,1,Hukum Perdata,3,A,4.0,0.468
S67,Hukum,1,Agama,2,A,4.0,0.468
S67,Hukum,1,Etika Profesi,2,B,3.0,0.468
S67,Hukum,2,Etika Profesi,2,A,4.0,0.468
S67,Hukum,2,Bahasa Inggris,2,A,4.0,0.468
S67,Hukum,2,Kewarganegaraan,2,A,4.0,0.468
S67,Hukum,2,Kewirausahaan,2,B+,3.3,0.468
S67,Hukum,2,Bahasa Indonesia,2,A,4.0,0.468
S67,Hukum,3,Pancasila,2,A,4.0,0.468
S67,Hukum,3,Pancasila,2,A,4.0,0.468
S67,Hukum,3,Seminar,1,A,4.0,0.468
S67,Hukum,3,Skripsi,6,A,4.0,0.468
S67,Hukum,3,Kerja Praktik,3,A,4.0,0.468
S67,Hukum,3,Agama,2,A,4.0,0.468
S67,Hukum,3,Kewarganegaraan,2,A-,3.7,0.468
S67,Hukum,4,Kewarganegaraan,2,A-,3.7,0.468
S67,Hukum,4,Hukum Pidana,3,C,2.0,0.468
S68,Sistem Informasi,1,Pengantar Matematika,2,A-,3.7,0.439
S68,Sistem Informasi,1,Kewarganegaraan,2,A,4.0,0.439
S68,Sistem Informasi,1,Kimia Dasar,3,A,4.0,0.439
S68,Sistem Informasi,1,Pemrograman Web,3,B,3.0,0.439
S68,Sistem Informasi,1,Kerja Praktik,3,A,4.0,0.439
S68,Sistem Informasi,2,Pancasila,2,A-,3.7,0.439
S68,Sistem Informasi,2,Kewirausahaan,2,A,4.0,0.439
S68,Sistem Informasi,2,Agama,2,A,4.0,0.439
S68,Sistem Informasi,2,Fisika,3,A-,3.7,0.439
S68,Sistem Informasi,2,Struktur Data,3,A,4.0,0.439
S68,Sistem Informasi,2,Rekayasa Perangkat Lunak,3,B+,3.3,0.439
S68,Sistem Informasi,2,Etika Profesi,2,B+,3.3,0.439
S68,Sistem Informasi,3,Etika Profesi,2,B+,3.3,0.439
S68,Sistem Informasi,3,Kalkulus III,3,B+,3.3,0.439
S68,Sistem Informasi,3,Agama,2,A-,3.7,0.439
S68,Sistem Informasi,3,Pemrograman Berorientasi Objek,3,B,3.0,0.439
S68,Sistem Informasi,3,Basis Data,3,B+,3.3,0.439
S68,Sistem Informasi,3,Kewirausahaan,2,A,4.0,0.439
S68,Sistem Informasi,3,Statistika Inferensial,3,A,4.0,0.439
S68,Sistem Informasi,4,Statistika Inferensial,3,C,2.0,0.439
S68,Sistem Informasi,4,Kimia Organik,3,B,3.0,0.439
S68,Sistem Informasi,4,Kecerdasan Buatan,3,C+,2.3,0.439
S68,Sistem Informasi,4,Seminar,1,B+,3.3,0.439
S68,Sistem Informasi,4,Bahasa Indonesia,2,A,4.0,0.439
S68,Sistem Informasi,4,Kalkulus I,3,A,4.0,0.439
S69,Teknik Elektro,1,Etika Profesi,2,A,4.0,0.386
S69,Teknik Elektro,1,Fisika Dasar I,3,B+,3.3,0.386
S69,Teknik Elektro,1,Kewarganegaraan,2,B+,3.3,0.386
S69,Teknik Elektro,1,Aljabar Linear,3,A,4.0,0.386
S69,Teknik Elektro,1,Kalkulus I,3,A-,3.7,0.386
S69,Teknik Elektro,1,Matematika Diskrit,3,B+,3.3,0.386
S69,Teknik Elektro,2,Kewarganegaraan,2,A-,3.7,0.386
S69,Teknik Elektro,2,Skripsi,6,B+,3.3,0.386
S69,Teknik Elektro,2,Kimia Dasar,3,B,3.0,0.386
S69,Teknik Elektro,2,Pancasila,2,A,4.0,0.386
S69,Teknik Elektro,2,Fisika Dasar II,3,A-,3.7,0.386
S69,Teknik Elektro,3,Agama,2,A,4.0,0.386
S69,Teknik Elektro,3,Bahasa Indonesia,2,A,4.0,0.386
S69,Teknik Elektro,3,Kerja Praktik,3,A,4.0,0.386
S69,Teknik Elektro,3,Bahasa Indonesia,2,A,4.0,0.386
S69,Teknik Elektro,3,Seminar,1,A,4.0,0.386
S69,Teknik Elektro,3,Bahasa Inggris,2,B+,3.3,0.386
S69,Teknik Elektro,3,Pancasila,2,A,4.0,0.386
S69,Teknik Elektro,4,Pancasila,2,A,4.0,0.386
S69,Teknik Elektro,4,Kewirausahaan,2,A-,3.7,0.386
S69,Teknik Elektro,4,Statistika Inferensial,3,C-,1.7,0.386
S69,Teknik Elektro,4,Fisika,3,B,3.0,0.386
S69,Teknik Elektro,4,Kalkulus III,3,C+,2.3,0.386
S69,Teknik Elektro,4,Kimia Organik,3,B+,3.3,0.386
S69,Teknik Elektro,4,Agama,2,A,4.0,0.386
S69,Teknik Elektro,5,Agama,2,A,4.0,0.386
S69,Teknik Elektro,5,Statistika,3,A-,3.7,0.386
S69,Teknik Elektro,5,Bahasa Inggris,2,A-,3.7,0.386
S69,Teknik Elektro,5,Kewirausahaan,2,A,4.0,0.386
S69,Teknik Elektro,5,Metodologi Penelitian,2,B+,3.3,0.386
S69,Teknik Elektro,5,Pengantar Matematika,2,B+,3.3,0.386
S70,Teknik Sipil,1,Fisika,3,B+,3.3,0.299
S70,Teknik Sipil,1,Kalkulus II,3,A-,3.7,0.299
S70,Teknik Sipil,1,Etika Profesi,2,A-,3.7,0.299
S70,Teknik Sipil,1,Fisika Dasar I,3,B+,3.3,0.299
S70,Teknik Sipil,1,Skripsi,6,B+,3.3,0.299
S70,Teknik Sipil,2,Agama,2,A,4.0,0.299
S70,Teknik Sipil,2,Kewirausahaan,2,A,4.0,0.299
S70,Teknik Sipil,2,Pengantar Matematika,2,A-,3.7,0.299
S70,Teknik Sipil,2,Agama,2,A,4.0,0.299
S70,Teknik Sipil,2,Kalkulus I,3,B+,3.3,0.299
S70,Teknik Sipil,2,Fisika Dasar II,3,A,4.0,0.299
S70,Teknik Sipil,3,Statistika Inferensial,3,A,4.0,0.299
S70,Teknik Sipil,3,Kalkulus III,3,A-,3.7,0.299
S70,Teknik Sipil,3,Aljabar Linear,3,B,3.0,0.299
S70,Teknik Sipil,3,Kimia Dasar,3,A,4.0,0.299
S70,Teknik Sipil,3,Kimia Organik,3,A-,3.7,0.299
S70,Teknik Sipil,3,Seminar,1,A-,3.7,0.299
S70,Teknik Sipil,4,Bahasa Inggris,2,B+,3.3,0.299
S70,Teknik Sipil,4,Pancasila,2,B,3.0,0.299
S70,Teknik Sipil,4,Bahasa Indonesia,2,A,4.0,0.299
S70,Teknik Sipil,4,Bahasa Inggris,2,A-,3.7,0.299
S70,Teknik Sipil,4,Statistika,3,B+,3.3,0.299
S70,Teknik Sipil,4,Kewirausahaan,2,B-,2.7,0.299
S70,Teknik Sipil,5,Pancasila,2,B+,3.3,0.299
S70,Teknik Sipil,5,Metodologi Penelitian,2,A-,3.7,0.299
S70,Teknik Sipil,5,Kerja Praktik,3,A-,3.7,0.299
S70,Teknik Sipil,5,Kewarganegaraan,2,A,4.0,0.299
S70,Teknik Sipil,5,Kewarganegaraan,2,A-,3.7,0.299
S70,Teknik Sipil,5,Bahasa Indonesia,2,A,4.0,0.299
S71,Teknik Mesin,1,Kewarganegaraan,2,B+,3.3,0.616
S71,Teknik Mesin,1,Kewirausahaan,2,A-,3.7,0.616
S71,Teknik Mesin,1,Kerja Praktik,3,A-,3.7,0.616
S71,Teknik Mesin,1,Bahasa Indonesia,2,B+,3.3,0.616
S71,Teknik Mesin,1,Fisika Dasar I,3,A-,3.7,0.616
S71,Teknik Mesin,1,Fisika Dasar II,3,B,3.0,0.616
S71,Teknik Mesin,2,Aljabar Linear,3,B+,3.3,0.616
S71,Teknik Mesin,2,Bahasa Inggris,2,A,4.0,0.616
S71,Teknik Mesin,2,Etika Profesi,2,A,4.0,0.616
S71,Teknik Mesin,2,Bahasa Indonesia,2,B+,3.3,0.616
S71,Teknik Mesin,2,Kalkulus I,3,A-,3.7,0.616
S71,Teknik Mesin,2,Skripsi,6,A-,3.7,0.616
S71,Teknik Mesin,3,Seminar,1,A-,3.7,0.616
S71,Teknik Mesin,3,Pancasila,2,B+,3.3,0.616
S71,Teknik Mesin,3,Bahasa Inggris,2,A,4.0,0.616
S71,Teknik Mesin,3,Kewirausahaan,2,A,4.0,0.616
S71,Teknik Mesin,3,Kimia Dasar,3,C+,2.3,0.616
S71,Teknik Mesin,3,Statistika Inferensial,3,B+,3.3,0.616
S71,Teknik Mesin,3,Statistika,3,A,4.0,0.616
S71,Teknik Mesin,4,Statistika,3,C+,2.3,0.616
S71,Teknik Mesin,4,Kewarganegaraan,2,A,4.0,0.616
S71,Teknik Mesin,4,Pengantar Matematika,2,A,4.0,0.616
S71,Teknik Mesin,4,Kimia Organik,3,A-,3.7,0.616
S71,Teknik Mesin,4,Pancasila,2,A-,3.7,0.616
S71,Teknik Mesin,5,Agama,2,A,4.0,0.616
S71,Teknik Mesin,5,Metodologi Penelitian,2,A-,3.7,0.616
S71,Teknik Mesin,5,Matematika Diskrit,3,B-,2.7,0.616
S71,Teknik Mesin,5,Kalkulus III,3,B,3.0,0.616
S71,Teknik Mesin,5,Fisika,3,A-,3.7,0.616
S71,Teknik Mesin,5,Kalkulus II,3,A,4.0,0.616
S72,Teknik Elektro,1,Bahasa Inggris,2,A,4.0,0.857
S72,Teknik Elektro,1,Kimia Dasar,3,C,2.0,0.857
S72,Teknik Elektro,1,Agama,2,A,4.0,0.857
S72,Teknik Elektro,1,Matematika Diskrit,3,B-,2.7,0.857
S72,Teknik Elektro,1,Kalkulus I,3,B,3.0,0.857
S72,Teknik Elektro,1,Pancasila,2,A,4.0,0.857
S72,Teknik Elektro,1,Bahasa Indonesia,2,A,4.0,0.857
S72,Teknik Elektro,2,Bahasa Indonesia,2,A,4.0,0.857
S72,Teknik Elektro,2,Pengantar Matematika,2,A,4.0,0.857
S72,Teknik Elektro,2,Seminar,1,A,4.0,0.857
S72,Teknik Elektro,2,Fisika Dasar II,3,A-,3.7,0.857
S72,Teknik Elektro,2,Aljabar Linear,3,B,3.0,0.857
S72,Teknik Elektro,2,Kewirausahaan,2,A,4.0,0.857
S72,Teknik Elektro,3,Skripsi,6,A,4.0,0.857
S72,Teknik Elektro,3,Etika Profesi,2,A,4.0,0.857
S72,Teknik Elektro,3,Kewarganegaraan,2,A,4.0,0.857
S72,Teknik Elektro,3,Metodologi Penelitian,2,A,4.0,0.857
S72,Teknik Elektro,3,Kerja Praktik,3,A,4.0,0.857
S72,Teknik Elektro,3,Bahasa Indonesia,2,B+,3.3,0.857
S72,Teknik Elektro,3,Statistika Inferensial,3,A-,3.7,0.857
S72,Teknik Elektro,4,Statistika Inferensial,3,A,4.0,0.857
S72,Teknik Elektro,4,Agama,2,A-,3.7,0.857
S72,Teknik Elektro,4,Kalkulus III,3,C+,2.3,0.857
S72,Teknik Elektro,4,Kewarganegaraan,2,A,4.0,0.857
S72,Teknik Elektro,4,Statistika,3,A-,3.7,0.857
S72,Teknik Elektro,4,Pancasila,2,A-,3.7,0.857
S72,Teknik Elektro,5,Fisika Dasar I,3,B+,3.3,0.857
S72,Teknik Elektro,5,Kewirausahaan,2,A,4.0,0.857
S72,Teknik Elektro,5,Fisika,3,A,4.0,0.857
S72,Teknik Elektro,5,Bahasa Inggris,2,B+,3.3,0.857
S72,Teknik Elektro,5,Kimia Organik,3,B+,3.3,0.857
S73,Sistem Informasi,1,Pancasila,2,A-,3.7,0.37
S73,Sistem Informasi,1,Pemrograman Web,3,B+,3.3,0.37
S73,Sistem Informasi,1,Kimia Dasar,3,A-,3.7,0.37
S73,Sistem Informasi,1,Skripsi,6,A,4.0,0.37
S73,Sistem Informasi,1,Algoritma dan Pemrograman,4,B+,3.3,0.37
S73,Sistem Informasi,1,Kecerdasan Buatan,3,B+,3.3,0.37
S73,Sistem Informasi,2,Statistika Inferensial,3,B-,2.7,0.37
S73,Sistem Informasi,2,Pemrograman Berorientasi Objek,3,A-,3.7,0.37
S73,Sistem Informasi,2,Pembelajaran Mesin,3,A,4.0,0.37
S73,Sistem Informasi,2,Kewarganegaraan,2,A,4.0,0.37
S73,Sistem Informasi,2,Basis Data,3,C-,1.7,0.37
S73,Sistem Informasi,2,Sistem Operasi,3,A,4.0,0.37
S73,Sistem Informasi,3,Bahasa Indonesia,2,A-,3.7,0.37
S73,Sistem Informasi,3,Pemrograman Mobile,3,B,3.0,0.37
S73,Sistem Informasi,3,Jaringan Komputer,3,B-,2.7,0.37
S73,Sistem Informasi,3,Fisika Dasar II,3,A,4.0,0.37
S73,Sistem Informasi,3,Agama,2,B+,3.3,0.37
S73,Sistem Informasi,4,Bahasa Inggris,2,A-,3.7,0.37
S73,Sistem Informasi,4,Agama,2,A,4.0,0.37
S73,Sistem Informasi,4,Kimia Organik,3,A,4.0,0.37
S73,Sistem Informasi,4,Statistika,3,A-,3.7,0.37
S73,Sistem Informasi,4,Kalkulus I,3,A,4.0,0.37
S73,Sistem Informasi,5,Fisika Dasar I,3,A,4.0,0.37
S73,Sistem Informasi,5,Fisika,3,B+,3.3,0.37
S73,Sistem Informasi,5,Pengantar Matematika,2,A,4.0,0.37
S73,Sistem Informasi,5,Etika Profesi,2,B+,3.3,0.37
S73,Sistem Informasi,5,Grafika Komputer,3,B+,3.3,0.37
S73,Sistem Informasi,6,Kewirausahaan,2,A,4.0,0.37
S73,Sistem Informasi,6,Kewirausahaan,2,A,4.0,0.37
S73,Sistem Informasi,6,Kalkulus II,3,A-,3.7,0.37
S73,Sistem Informasi,6,Metodologi Penelitian,2,A,4.0,0.37
S73,Sistem Informasi,6,Bahasa Indonesia,2,A-,3.7,0.37
S74,Akuntansi,1,Matematika Diskrit,3,A-,3.7,0.328
S74,Akuntansi,1,Pengantar Ekonomi,3,B,3.0,0.328
S74,Akuntansi,1,Pemasaran,3,A-,3.7,0.328
S74,Akuntansi,1,Pancasila,2,A-,3.7,0.328
S74,Akuntansi,1,Seminar,1,A,4.0,0.328
S74,Akuntansi,2,Pancasila,2,B+,3.3,0.328
S74,Akuntansi,2,Kewarganegaraan,2,A-,3.7,0.328
S74,Akuntansi,2,Akuntansi Keuangan,3,C,2.0,0.328
S74,Akuntansi,2,Perilaku Organisasi,3,A,4.0,0.328
S74,Akuntansi,2,Kewirausahaan,2,B+,3.3,0.328
S74,Akuntansi,2,Statistika Inferensial,3,B+,3.3,0.328
S74,Akuntansi,2,Kerja Praktik,3,A,4.0,0.328
S74,Akuntansi,3,Kerja Praktik,3,A,4.0,0.328
S74,Akuntansi,3,Etika Profesi,2,B+,3.3,0.328
S74,Akuntansi,3,Manajemen,3,B-,2.7,0.328
S74,Akuntansi,3,Kewirausahaan,2,A,4.0,0.328
S74,Akuntansi,3,Pengantar Matematika,2,B,3.0,0.328
S74,Akuntansi,3,Kalkulus III,3,A,4.0,0.328
S74,Akuntansi,3,Bahasa Indonesia,2,A,4.0,0.328
S74,Akuntansi,4,Bahasa Indonesia,2,B+,3.3,0.328
S74,Akuntansi,4,Bahasa Indonesia,2,A-,3.7,0.328
S74,Akuntansi,4,Agama,2,B,3.0,0.328
S74,Akuntansi,4,Kalkulus I,3,A,4.0,0.328
S74,Akuntansi,4,Agama,2,B-,2.7,0.328
S74,Akuntansi,5,Bahasa Inggris,2,C+,2.3,0.328
S74,Akuntansi,5,Bahasa Inggris,2,A,4.0,0.328
S74,Akuntansi,5,Skripsi,6,B,3.0,0.328
S74,Akuntansi,5,Aljabar Linear,3,C+,2.3,0.328
S74,Akuntansi,5,Kalkulus II,3,B,3.0,0.328
S74,Akuntansi,5,Kewarganegaraan,2,A,4.0,0.328
S75,Teknik Mesin,1,Fisika Dasar I,3,A,4.0,0.691
S75,Teknik Mesin,1,Pancasila,2,A,4.0,0.691
S75,Teknik Mesin,1,Bahasa Inggris,2,A,4.0,0.691
S75,Teknik Mesin,1,Aljabar Linear,3,A,4.0,0.691
S75,Teknik Mesin,1,Kalkulus III,3,C+,2.3,0.691
S75,Teknik Mesin,1,Bahasa Inggris,2,A,4.0,0.691
S75,Teknik Mesin,1,Agama,2,A,4.0,0.691
S75,Teknik Mesin,2,Agama,2,A,4.0,0.691
S75,Teknik Mesin,2,Bahasa Indonesia,2,B+,3.3,0.691
S75,Teknik Mesin,2,Statistika Inferensial,3,B+,3.3,0.691
S75,Teknik Mesin,2,Kalkulus II,3,A-,3.7,0.691
S75,Teknik Mesin,2,Kewirausahaan,2,A,4.0,0.691
S75,Teknik Mesin,2,Metodologi Penelitian,2,A-,3.7,0.691
S75,Teknik Mesin,2,Agama,2,A-,3.7,0.691
S75,Teknik Mesin,3,Agama,2,A,4.0,0.691
S75,Teknik Mesin,3,Pengantar Matematika,2,B+,3.3,0.691
S75,Teknik Mesin,3,Fisika,3,A,4.0,0.691
S75,Teknik Mesin,3,Kimia Dasar,3,A-,3.7,0.691
S75,Teknik Mesin,3,Bahasa Indonesia,2,A,4.0,0.691
S75,Teknik Mesin,3,Kimia Organik,3,A-,3.7,0.691
S75,Teknik Mesin,4,Matematika Diskrit,3,A,4.0,0.691
S75,Teknik Mesin,4,Etika Profesi,2,A,4.0,0.691
S75,Teknik Mesin,4,Kewarganegaraan,2,A,4.0,0.691
S75,Teknik Mesin,4,Kalkulus I,3,A-,3.7,0.691
S75,Teknik Mesin,4,Pancasila,2,A,4.0,0.691
S75,Teknik Mesin,4,Skripsi,6,B+,3.3,0.691
S75,Teknik Mesin,4,Kewirausahaan,2,A,4.0,0.691
S75,Teknik Mesin,5,Kewirausahaan,2,A,4.0,0.691
S75,Teknik Mesin,5,Kewarganegaraan,2,A-,3.7,0.691
S75,Teknik Mesin,5,Kerja Praktik,3,A-,3.7,0.691
S75,Teknik Mesin,5,Statistika,3,A-,3.7,0.691
S75,Teknik Mesin,5,Fisika Dasar II,3,A,4.0,0.691
S75,Teknik Mesin,5,Seminar,1,A,4.0,0.691
S76,Hukum,1,Hukum Pidana,3,B+,3.3,0.407
S76,Hukum,1,Kewirausahaan,2,B-,2.7,0.407
S76,Hukum,1,Seminar,1,A,4.0,0.407
S76,Hukum,1,Kewarganegaraan,2,A,4.0,0.407
S76,Hukum,1,Pancasila,2,A,4.0,0.407
S76,Hukum,1,Metodologi Penelitian,2,A,4.0,0.407
S76,Hukum,2,Kewirausahaan,2,A-,3.7,0.407
S76,Hukum,2,Etika Profesi,2,B,3.0,0.407
S76,Hukum,2,Bahasa Indonesia,2,B+,3.3,0.407
S76,Hukum,2,Pengantar Ilmu Hukum,3,B,3.0,0.407
S76,Hukum,2,Hukum Perdata,3,A-,3.7,0.407
S76,Hukum,2,Bahasa Inggris,2,A,4.0,0.407
S76,Hukum,2,Agama,2,B+,3.3,0.407
S76,Hukum,3,Agama,2,A,4.0,0.407
S76,Hukum,3,Kerja Praktik,3,A,4.0,0.407
S76,Hukum,3,Bahasa Inggris,2,B+,3.3,0.407
S76,Hukum,3,Bahasa Indonesia,2,A-,3.7,0.407
S76,Hukum,3,Pancasila,2,A,4.0,0.407
S76,Hukum,4,Kewarganegaraan,2,A,4.0,0.407
S76,Hukum,4,Skripsi,6,A,4.0,0.407
S77,Manajemen,1,Kewirausahaan,2,B+,3.3,0.532
S77,Manajemen,1,Pancasila,2,B+,3.3,0.532
S77,Manajemen,1,Kerja Praktik,3,A,4.0,0.532
S77,Manajemen,1,Bahasa Indonesia,2,A-,3.7,0.532
S77,Manajemen,1,Etika Profesi,2,B,3.0,0.532
S77,Manajemen,1,Agama,2,B+,3.3,0.532
S77,Manajemen,2,Statistika,3,B+,3.3,0.532
S77,Manajemen,2,Bahasa Inggris,2,A,4.0,0.532
S77,Manajemen,2,Bahasa Indonesia,2,A,4.0,0.532
S77,Manajemen,2,Pancasila,2,A,4.0,0.532
